event_id,event_start_date,event_end_date,risk_id,business_line,business_line_id,causal_factor,causal_factor_id,province_occurred,city_occurred,location_id,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,num_banks_involved,primary_bank_code,event_duration_months,description,event_date,gross_loss,recovery_amount,net_loss,business_unit,mitigation_status,mitigation_due_date,expected_loss,probability_score
80,2000-04-01,2003-03-01,RISK-0002,No business line,BL-005,People,CF-002,Tianjin,Tianjin,LOC-0007,340000.0,0.0,340000.0,12.73670383776449,Medium,0,1,7,35.0,"Operational risk event: Internal fraud caused by People in No business line located in Tianjin, Tianjin.",2000-04-01,340000.0,0.0,340000.0,No business line,Unknown,,340000.0,
81,2001-12-01,,RISK-0002,No business line,BL-005,People,CF-002,Shaanxi,Yan'an,LOC-0023,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,7,,"Operational risk event: Internal fraud caused by People in No business line located in Shaanxi, Yan'an.",2001-12-01,1000000.0,0.0,1000000.0,No business line,Unknown,,1000000.0,
82,1997-04-01,2002-06-01,RISK-0002,No business line,BL-005,People,CF-002,Sichuan,Meishan,LOC-0053,2000000.0,0.0,2000000.0,14.508658238524095,High,0,1,7,62.0,"Operational risk event: Internal fraud caused by People in No business line located in Sichuan, Meishan.",1997-04-01,2000000.0,0.0,2000000.0,No business line,Unknown,,2000000.0,
83,1999-04-01,2001-01-01,RISK-0003,Payment and settlement,BL-006,People,CF-002,Liaoning,Shenyang,LOC-0054,5000000.0,0.0,5000000.0,15.424948670398354,High,0,1,7,21.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Liaoning, Shenyang.",1999-04-01,5000000.0,0.0,5000000.0,Payment and settlement,Unknown,,5000000.0,
84,,2001-04-01,RISK-0002,No business line,BL-005,People,CF-002,Jilin,Changchun,LOC-0036,541940000.0,0.0,541940000.0,20.11066585401431,Critical,1,1,7,,"Operational risk event: Internal fraud caused by People in No business line located in Jilin, Changchun.",,541940000.0,0.0,541940000.0,No business line,Unknown,,541940000.0,
85,1999-12-01,2001-04-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Jilin,Changchun,LOC-0036,328440000.0,0.0,328440000.0,19.60986473384956,Critical,1,1,7,16.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jilin, Changchun.",1999-12-01,328440000.0,0.0,328440000.0,Commercial banking,Unknown,,328440000.0,
86,,,RISK-0004,Retail banking,BL-007,People,CF-002,Fujian,Ningde,LOC-0055,13365.0,0.0,13365.0,9.500469448071016,Low,0,1,7,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Fujian, Ningde.",,13365.0,0.0,13365.0,Retail banking,Unknown,,13365.0,
87,1998-12-01,2001-05-01,RISK-0002,No business line,BL-005,People,CF-002,Sichuan,Dazhou,LOC-0046,4130000.0,0.0,4130000.0,15.233788207067937,High,0,1,7,29.0,"Operational risk event: Internal fraud caused by People in No business line located in Sichuan, Dazhou.",1998-12-01,4130000.0,0.0,4130000.0,No business line,Unknown,,4130000.0,
88,1997-07-01,2001-02-01,RISK-0005,Retail banking,BL-007,People,CF-002,Henan,Zhengzhou,LOC-0018,14200000.0,0.0,14200000.0,16.468752592994022,Critical,1,1,8,43.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Zhengzhou.",1997-07-01,14200000.0,0.0,14200000.0,Retail banking,Unknown,,14200000.0,
89,,,RISK-0003,Payment and settlement,BL-006,People,CF-002,Liaoning,Jinzhou,LOC-0056,146100000.0,0.0,146100000.0,18.799801883565554,Critical,1,1,8,,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Liaoning, Jinzhou.",,146100000.0,0.0,146100000.0,Payment and settlement,Unknown,,146100000.0,
90,2000-10-01,2001-03-01,RISK-0002,No business line,BL-005,People,CF-002,Sichuan,Dazhou,LOC-0046,116000.0,0.0,116000.0,11.661354090741,Medium,0,1,5,5.0,"Operational risk event: Internal fraud caused by People in No business line located in Sichuan, Dazhou.",2000-10-01,116000.0,0.0,116000.0,No business line,Unknown,,116000.0,
91,2001-02-01,2001-09-01,RISK-0005,Retail banking,BL-007,People,CF-002,Guangdong,Foshan,LOC-0057,870000.0,0.0,870000.0,13.676249640055394,Medium,0,1,5,7.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Foshan.",2001-02-01,870000.0,0.0,870000.0,Retail banking,Unknown,,870000.0,
92,2000-05-01,2001-01-01,RISK-0005,Retail banking,BL-007,People,CF-002,Guangdong,Maoming,LOC-0058,1137190.0,0.0,1137190.0,13.944071744552497,High,0,1,5,8.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Maoming.",2000-05-01,1137190.0,0.0,1137190.0,Retail banking,Unknown,,1137190.0,
93,2001-02-01,2001-04-01,RISK-0002,No business line,BL-005,People,CF-002,Guangxi,Guilin,LOC-0059,3760000.0,0.0,3760000.0,15.139929781323488,High,0,1,5,2.0,"Operational risk event: Internal fraud caused by People in No business line located in Guangxi, Guilin.",2001-02-01,3760000.0,0.0,3760000.0,No business line,Unknown,,3760000.0,
94,2001-04-01,2001-04-01,RISK-0009,Retail banking,BL-007,People,CF-002,Beijing,Beijing,LOC-0005,8000.0,0.0,8000.0,8.987321812850125,Low,0,1,5,0.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Beijing, Beijing.",2001-04-01,8000.0,0.0,8000.0,Retail banking,Unknown,,8000.0,
95,,,RISK-0002,No business line,BL-005,People,CF-002,Xinjiang,Bortala,LOC-0060,1500000.0,0.0,1500000.0,14.220976332738882,High,0,1,5,,"Operational risk event: Internal fraud caused by People in No business line located in Xinjiang, Bortala.",,1500000.0,0.0,1500000.0,No business line,Unknown,,1500000.0,
96,,,RISK-0004,Retail banking,BL-007,People,CF-002,Shanghai,Shanghai,LOC-0016,106000.0,0.0,106000.0,11.571203807011969,Medium,0,1,5,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Shanghai, Shanghai.",,106000.0,0.0,106000.0,Retail banking,Unknown,,106000.0,
97,,,RISK-0004,Retail banking,BL-007,People,CF-002,Liaoning,Jinzhou,LOC-0056,120000.0,0.0,120000.0,11.695255355062795,Medium,0,1,5,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Liaoning, Jinzhou.",,120000.0,0.0,120000.0,Retail banking,Unknown,,120000.0,
98,2001-10-01,2001-10-01,RISK-0004,Retail banking,BL-007,People,CF-002,Zhejiang,Wenzhou,LOC-0061,309400.0,0.0,309400.0,12.642393449177936,Medium,0,1,5,0.0,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Zhejiang, Wenzhou.",2001-10-01,309400.0,0.0,309400.0,Retail banking,Unknown,,309400.0,
99,2001-01-01,2003-09-01,RISK-0005,Retail banking,BL-007,People,CF-002,Henan,Zhoukou,LOC-0031,2800000.0,0.0,2800000.0,14.845130332288226,High,0,1,5,32.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Zhoukou.",2001-01-01,2800000.0,0.0,2800000.0,Retail banking,Unknown,,2800000.0,
100,2000-10-01,2001-07-01,RISK-0005,Retail banking,BL-007,People,CF-002,,,LOC-0062,261000.0,0.0,261000.0,12.472279517715116,Medium,0,1,5,9.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city.",2000-10-01,261000.0,0.0,261000.0,Retail banking,Unknown,,261000.0,
101,,,RISK-0004,Retail banking,BL-007,People,CF-002,Shanghai,Shanghai,LOC-0016,97000.0,0.0,97000.0,11.48247656671073,Low,0,1,5,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Shanghai, Shanghai.",,97000.0,0.0,97000.0,Retail banking,Unknown,,97000.0,
102,2001-08-01,2001-08-01,RISK-0005,Retail banking,BL-007,People,CF-002,Jiangxi,Nanchang,LOC-0063,26777.000000000004,0.0,26777.000000000004,10.195335933857326,Low,0,1,6,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangxi, Nanchang.",2001-08-01,26777.000000000004,0.0,26777.000000000004,Retail banking,Unknown,,26777.000000000004,
103,2001-07-01,2001-11-01,RISK-0002,No business line,BL-005,People,CF-002,Yunnan,Qujing,LOC-0064,1477600.0,0.0,1477600.0,14.205930384640084,High,0,1,6,4.0,"Operational risk event: Internal fraud caused by People in No business line located in Yunnan, Qujing.",2001-07-01,1477600.0,0.0,1477600.0,No business line,Unknown,,1477600.0,
104,,,RISK-0002,No business line,BL-005,People,CF-002,Hubei,Wuhan,LOC-0065,10000000.0,0.0,10000000.0,16.118095750958314,Critical,1,1,6,,"Operational risk event: Internal fraud caused by People in No business line located in Hubei, Wuhan.",,10000000.0,0.0,10000000.0,No business line,Unknown,,10000000.0,
105,,,RISK-0005,Retail banking,BL-007,People,CF-002,Sichuan,Chengdu,LOC-0033,315000000.0,0.0,315000000.0,19.56808319996451,Critical,1,1,6,,"Operational risk event: Internal fraud caused by People in Retail banking located in Sichuan, Chengdu.",,315000000.0,0.0,315000000.0,Retail banking,Unknown,,315000000.0,
106,2001-04-01,2007-01-01,RISK-0005,Retail banking,BL-007,People,CF-002,Guangdong,Shenzhen,LOC-0003,3590000.0,0.0,3590000.0,15.093663039015954,High,0,1,11,69.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Shenzhen.",2001-04-01,3590000.0,0.0,3590000.0,Retail banking,Unknown,,3590000.0,
107,2001-04-01,2001-08-01,RISK-0003,Payment and settlement,BL-006,People,CF-002,Heilongjiang,Daqing,LOC-0010,280000.0,0.0,280000.0,12.54254845357358,Medium,0,1,11,4.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Heilongjiang, Daqing.",2001-04-01,280000.0,0.0,280000.0,Payment and settlement,Unknown,,280000.0,
108,2001-09-01,2001-10-01,RISK-0002,No business line,BL-005,People,CF-002,Guangdong,Guangzhou,LOC-0044,2400000.0,0.0,2400000.0,14.690979711984754,High,0,1,18,1.0,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Guangzhou.",2001-09-01,2400000.0,0.0,2400000.0,No business line,Unknown,,2400000.0,
109,2000-02-01,2000-10-01,RISK-0002,No business line,BL-005,People,CF-002,Guangdong,Shaoguan,LOC-0066,21260000.0,0.0,21260000.0,16.872337977914764,Critical,1,1,18,8.0,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Shaoguan.",2000-02-01,21260000.0,0.0,21260000.0,No business line,Unknown,,21260000.0,
110,2001-04-01,2001-05-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Shanghai,Shanghai,LOC-0016,70000000.0,0.0,70000000.0,18.064005814299346,Critical,1,1,13,1.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai.",2001-04-01,70000000.0,0.0,70000000.0,Commercial banking,Unknown,,70000000.0,
111,2001-04-01,2001-05-01,RISK-0003,Payment and settlement,BL-006,People,CF-002,Fujian,,LOC-0067,50100000.0,0.0,50100000.0,17.729531586015174,Critical,1,1,17,1.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Fujian, Unknown city.",2001-04-01,50100000.0,0.0,50100000.0,Payment and settlement,Unknown,,50100000.0,
112,1998-01-01,2000-06-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Jiangsu,Yancheng,LOC-0068,710000000.0,0.0,710000000.0,20.380775529408087,Critical,1,1,45,29.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jiangsu, Yancheng.",1998-01-01,710000000.0,0.0,710000000.0,Commercial banking,Unknown,,710000000.0,
113,1999-12-01,2001-04-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Jilin,Changchun,LOC-0036,328440000.0,0.0,328440000.0,19.60986473384956,Critical,1,1,7,16.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jilin, Changchun.",1999-12-01,328440000.0,0.0,328440000.0,Commercial banking,Unknown,,328440000.0,
114,,2001-03-01,RISK-0002,No business line,BL-005,People,CF-002,Guangdong,Shantou,LOC-0038,49760000.0,0.0,49760000.0,17.72272202649166,Critical,1,1,44,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Shantou.",,49760000.0,0.0,49760000.0,No business line,Unknown,,49760000.0,
115,,,RISK-0005,Retail banking,BL-007,People,CF-002,Beijing,Beijing,LOC-0005,9000000.0,0.0,9000000.0,16.012735246411598,High,0,1,22,,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing, Beijing.",,9000000.0,0.0,9000000.0,Retail banking,Unknown,,9000000.0,
116,1999-03-01,,RISK-0005,Retail banking,BL-007,People,CF-002,Shaanxi,Xi'an,LOC-0001,16460000.0,0.0,16460000.0,16.616443813966537,Critical,1,1,42,,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xi'an.",1999-03-01,16460000.0,0.0,16460000.0,Retail banking,Unknown,,16460000.0,
117,2001-03-01,2001-04-01,RISK-0005,Retail banking,BL-007,People,CF-002,Shandong,Linyi,LOC-0069,1800000.0,0.0,1800000.0,14.403297778421795,High,0,2,6,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Linyi.",2001-03-01,1800000.0,0.0,1800000.0,Retail banking,Unknown,,1800000.0,
118,2001-08-01,2002-02-01,RISK-0005,Retail banking,BL-007,People,CF-002,Fujian,Sanming,LOC-0070,650000.0,0.0,650000.0,13.384729180332174,Medium,0,0,,6.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Fujian, Sanming.",2001-08-01,650000.0,0.0,650000.0,Retail banking,Unknown,,650000.0,
119,2001-01-01,,RISK-0005,Retail banking,BL-007,People,CF-002,Tianjin,Tianjin,LOC-0007,800000.0,0.0,800000.0,13.592368256649284,Medium,0,0,,,"Operational risk event: Internal fraud caused by People in Retail banking located in Tianjin, Tianjin.",2001-01-01,800000.0,0.0,800000.0,Retail banking,Unknown,,800000.0,
120,2001-08-01,2001-11-01,RISK-0002,No business line,BL-005,People,CF-002,Jiangsu,Nanjing,LOC-0041,1517800.0,0.0,1517800.0,14.232773134800066,High,0,0,,3.0,"Operational risk event: Internal fraud caused by People in No business line located in Jiangsu, Nanjing.",2001-08-01,1517800.0,0.0,1517800.0,No business line,Unknown,,1517800.0,
121,1999-11-01,2001-03-01,RISK-0005,Retail banking,BL-007,People,CF-002,Shandong,Qingdao,LOC-0071,20000000.0,0.0,20000000.0,16.811242881518265,Critical,1,0,,16.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Qingdao.",1999-11-01,20000000.0,0.0,20000000.0,Retail banking,Unknown,,20000000.0,
122,2001-07-01,,RISK-0005,Retail banking,BL-007,People,CF-002,Heilongjiang,Yichun,LOC-0072,9000.0,0.0,9000.0,9.105090961257085,Low,0,0,,,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Yichun.",2001-07-01,9000.0,0.0,9000.0,Retail banking,Unknown,,9000.0,
123,2000-08-01,2001-03-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Beijing,Beijing,LOC-0005,86000000.0,0.0,86000000.0,18.26985786584569,Critical,1,0,,7.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing, Beijing.",2000-08-01,86000000.0,0.0,86000000.0,Commercial banking,Unknown,,86000000.0,
124,,,RISK-0002,No business line,BL-005,People,CF-002,Fujian,Longyan,LOC-0049,4820000.0,0.0,4820000.0,15.388284693495642,High,0,1,153,,"Operational risk event: Internal fraud caused by People in No business line located in Fujian, Longyan.",,4820000.0,0.0,4820000.0,No business line,Unknown,,4820000.0,
125,1999-01-01,2001-08-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Zhejiang,Taizhou,LOC-0073,37506000.0,0.0,37506000.0,17.440011504804406,Critical,1,1,153,31.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Zhejiang, Taizhou.",1999-01-01,37506000.0,0.0,37506000.0,Commercial banking,Unknown,,37506000.0,
126,2001-09-01,2012-12-01,RISK-0005,Retail banking,BL-007,People,CF-002,Henan,Xinyang,LOC-0074,404000.0,0.0,404000.0,12.90917263218775,Medium,0,1,153,135.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Xinyang.",2001-09-01,404000.0,0.0,404000.0,Retail banking,Unknown,,404000.0,
127,1995-03-01,2001-06-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Gansu,Lanzhou,LOC-0075,990000000.0,0.0,990000000.0,20.71321550210301,Critical,1,1,47,75.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Gansu, Lanzhou.",1995-03-01,990000000.0,0.0,990000000.0,Commercial banking,Unknown,,990000000.0,
128,2001-01-01,,RISK-0001,Commercial banking,BL-003,People,CF-002,Shanghai,Shanghai,LOC-0016,910400000.0,0.0,910400000.0,20.62939462243476,Critical,1,1,17,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai.",2001-01-01,910400000.0,0.0,910400000.0,Commercial banking,Unknown,,910400000.0,
129,,,RISK-0002,No business line,BL-005,People,CF-002,Guangdong,Jiangmen,LOC-0076,3600000000.0,0.0,3600000000.0,22.004199682686252,Critical,1,1,4,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Jiangmen.",,3600000000.0,0.0,3600000000.0,No business line,Unknown,,3600000000.0,
130,1998-11-01,2001-11-01,RISK-0005,Retail banking,BL-007,People,CF-002,Shaanxi,Xi'an,LOC-0001,36000000.0,0.0,36000000.0,17.399029524198163,Critical,1,0,,36.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xi'an.",1998-11-01,36000000.0,0.0,36000000.0,Retail banking,Unknown,,36000000.0,
131,2002-06-01,2002-06-01,RISK-0005,Retail banking,BL-007,People,CF-002,Yunnan,Baoshan,LOC-0077,640000.0,0.0,640000.0,13.369225017834633,Medium,0,1,4,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Yunnan, Baoshan.",2002-06-01,640000.0,0.0,640000.0,Retail banking,Unknown,,640000.0,
132,2002-01-01,2002-01-01,RISK-0005,Retail banking,BL-007,People,CF-002,Hunan,,LOC-0078,5988000.0,0.0,5988000.0,15.60526819152231,High,0,1,4,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city.",2002-01-01,5988000.0,0.0,5988000.0,Retail banking,Unknown,,5988000.0,
133,2002-12-01,,RISK-0003,Payment and settlement,BL-006,People,CF-002,Hebei,Baoding,LOC-0079,306000000.0,0.0,306000000.0,19.53909566318463,Critical,1,1,4,,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Hebei, Baoding.",2002-12-01,306000000.0,0.0,306000000.0,Payment and settlement,Unknown,,306000000.0,
