event_id,risk_id,business_unit_id,event_date_key,due_date_key,gross_loss,recovery_amount,net_loss,impact_level,probability_score,expected_loss,mitigation_status,description
159,RISK-0005,7.0,20020201,,115000.0,0.0,115000.0,Medium,,115000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangxi, Shangrao."
160,RISK-0002,5.0,19960901,,1700000.0,0.0,1700000.0,Critical,,1700000.0,Unknown,"Operational risk event: Internal fraud caused by People in No business line located in Liaoning, Dandong."
161,RISK-0003,6.0,20020801,,2360000.0,0.0,2360000.0,Critical,,2360000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Zhejiang, Wenzhou."
162,RISK-0003,6.0,20020501,,61600000.0,0.0,61600000.0,Critical,,61600000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Henan, Zhengzhou."
163,RISK-0001,3.0,19921201,,55790000.0,0.0,55790000.0,Critical,,55790000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Guangzhou."
164,RISK-0001,3.0,19920601,,15070000.0,0.0,15070000.0,Critical,,15070000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Foshan."
165,RISK-0008,9.0,19990801,,15070000.0,0.0,15070000.0,Critical,,15070000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Liaoning, Jinzhou."
166,RISK-0005,7.0,20020101,,66520000.0,0.0,66520000.0,Critical,,66520000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Zhejiang, Huzhou."
167,RISK-0005,7.0,20001001,,3420000.0,0.0,3420000.0,Critical,,3420000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Mudanjiang."
168,RISK-0001,3.0,,,165540000.0,0.0,165540000.0,Critical,,165540000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Unknown city."
169,RISK-0001,3.0,20011101,,1300000000.0,0.0,1300000000.0,Critical,,1300000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai."
170,RISK-0001,3.0,20020101,,95000000.0,0.0,95000000.0,Critical,,95000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Guangzhou."
171,RISK-0001,3.0,20020701,,100000000.0,0.0,100000000.0,Critical,,100000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Liaoning, Shenyang."
172,RISK-0001,3.0,19990301,,353800000.0,0.0,353800000.0,Critical,,353800000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai."
173,RISK-0001,3.0,,,20080000.0,0.0,20080000.0,Critical,,20080000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hebei, Shijiazhuang."
174,RISK-0003,6.0,20010901,,300000000.0,0.0,300000000.0,Critical,,300000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Shanghai, Shanghai."
175,RISK-0001,3.0,20010501,,177060000.0,0.0,177060000.0,Critical,,177060000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanxi, Taiyuan."
176,RISK-0005,7.0,20010501,,22500000.0,0.0,22500000.0,Critical,,22500000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Gansu, Lanzhou."
177,RISK-0005,7.0,20020301,,498800.0,0.0,498800.0,High,,498800.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Xiangtan."
178,RISK-0005,7.0,19970801,,828000.0,0.0,828000.0,High,,828000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Xianning."
179,RISK-0005,7.0,20020701,,20000.0,0.0,20000.0,Low,,20000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing, Beijing."
180,RISK-0005,7.0,20020301,,220000.0,0.0,220000.0,Medium,,220000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Zhejiang, Zhoushan."
181,RISK-0005,7.0,,,269800.0,0.0,269800.0,High,,269800.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Yunnan, Kunming."
182,RISK-0005,7.0,,,3500000.0,0.0,3500000.0,Critical,,3500000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Chongqing, Chongqing."
183,RISK-0005,7.0,20010801,,120000000.0,0.0,120000000.0,Critical,,120000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin, Changchun."
184,RISK-0005,7.0,,,1730000.0,0.0,1730000.0,Critical,,1730000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hebei, Handan."
185,RISK-0005,7.0,,,1300000.0,0.0,1300000.0,Critical,,1300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xianyang."
186,RISK-0001,3.0,20020201,,400000.0,0.0,400000.0,High,,400000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Tianjin, Tianjin."
187,RISK-0005,7.0,19950201,,13989300.0,0.0,13989300.0,Critical,,13989300.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Heyuan."
188,RISK-0005,7.0,20010501,,20000000.0,0.0,20000000.0,Critical,,20000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Harbin."
189,RISK-0001,3.0,,,20000000.0,0.0,20000000.0,Critical,,20000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hunan, Hengyang."
190,RISK-0005,7.0,20020801,,62474.99999999999,0.0,62474.99999999999,Medium,,62474.99999999999,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Yunnan, Qujing."
191,RISK-0001,3.0,20011001,,21922845.000000004,0.0,21922845.000000004,Critical,,21922845.000000004,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing, Beijing."
192,RISK-0005,7.0,,,2601090.0,0.0,2601090.0,Critical,,2601090.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin, Jilin."
193,RISK-0011,2.0,20021101,,9050000.0,0.0,9050000.0,Critical,,9050000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shanghai, Shanghai."
194,RISK-0005,7.0,20010101,,396000.0,0.0,396000.0,High,,396000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Ningxia, Yinchuan."
195,RISK-0001,3.0,20010901,,690000.0,0.0,690000.0,High,,690000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hunan, Changsha."
196,RISK-0005,7.0,19980401,,1430000.0,0.0,1430000.0,Critical,,1430000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing, Beijing."
197,RISK-0002,5.0,,,1100000.0,0.0,1100000.0,Critical,,1100000.0,Unknown,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Guangzhou."
198,RISK-0005,7.0,20021101,,3000000.0,0.0,3000000.0,Critical,,3000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Liaoning, Huludao."
199,RISK-0006,6.0,,,1800000.0,0.0,1800000.0,Critical,,1800000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Payment and settlement located in Yunnan, Unknown city."
200,RISK-0012,5.0,20030301,,170000.0,0.0,170000.0,Medium,,170000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in No business line located in Shanghai, Shanghai."
201,RISK-0002,5.0,19981201,,16000000.0,0.0,16000000.0,Critical,,16000000.0,Unknown,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Dongguan."
202,RISK-0001,3.0,,,3909000.0,0.0,3909000.0,Critical,,3909000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai."
203,RISK-0001,3.0,,,68708000.0,0.0,68708000.0,Critical,,68708000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Guangzhou."
204,RISK-0003,6.0,20030401,,680000.0,0.0,680000.0,High,,680000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Zhejiang, Jinhua."
205,RISK-0003,6.0,20030201,,130000000.0,0.0,130000000.0,Critical,,130000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Henan, Zhengzhou."
206,RISK-0001,3.0,,,111133000.0,0.0,111133000.0,Critical,,111133000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Zhuhai."
207,RISK-0013,7.0,20001201,,254000.0,0.0,254000.0,High,,254000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Guangxi, Nanning."
208,RISK-0014,6.0,20001001,,107400.0,0.0,107400.0,Medium,,107400.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Hubei, Wuhan."
209,RISK-0013,7.0,20040401,,237000.0,0.0,237000.0,Medium,,237000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Chongqing, Chongqing."
210,RISK-0014,6.0,,,356000.0,0.0,356000.0,High,,356000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Jiangsu, Wuxi."
211,RISK-0015,7.0,20000701,,70100.0,0.0,70100.0,Medium,,70100.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Retail banking located in Guangdong, Meizhou."
212,RISK-0013,7.0,19990201,,90000.0,0.0,90000.0,Medium,,90000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Henan, Shangqiu."
213,RISK-0013,7.0,,,8400.0,0.0,8400.0,Low,,8400.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Jiangxi, Jiujiang."
214,RISK-0013,7.0,20000701,,13000.0,0.0,13000.0,Low,,13000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Shaanxi, Xi'an."
215,RISK-0014,6.0,20000401,,2377000000.0,0.0,2377000000.0,Critical,,2377000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Liaoning, Shenyang."
216,RISK-0016,3.0,20011001,,800000.0,0.0,800000.0,High,,800000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Commercial banking located in Chongqing, Chongqing."
217,RISK-0015,7.0,20010501,,54035.0,0.0,54035.0,Medium,,54035.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Retail banking located in Shandong, Linyi."
218,RISK-0013,7.0,20011001,,100000.0,0.0,100000.0,Medium,,100000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Tianjin, Tianjin."
219,RISK-0013,7.0,19990301,,65500.0,0.0,65500.0,Medium,,65500.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Anhui, Fuyang."
220,RISK-0013,7.0,20010701,,250000.0,0.0,250000.0,High,,250000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Hebei, Unknown city."
221,RISK-0013,7.0,20000301,,1000000.0,0.0,1000000.0,Critical,,1000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Heilongjiang, Harbin."
222,RISK-0014,6.0,20020401,,750000.0,0.0,750000.0,High,,750000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Jilin, Jilin."
223,RISK-0014,6.0,20020801,,714100.0,0.0,714100.0,High,,714100.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Hainan, Haikou."
224,RISK-0017,5.0,,,120000.0,0.0,120000.0,Medium,,120000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in No business line located in Beijing, Beijing."
225,RISK-0013,7.0,20021001,,150000.0,0.0,150000.0,Medium,,150000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Guangdong, Jiangmen."
226,RISK-0016,3.0,20021001,,420000.0,0.0,420000.0,High,,420000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Commercial banking located in Jiangxi, Ji'an."
227,RISK-0014,6.0,,,137500.0,0.0,137500.0,Medium,,137500.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Fujian, Xiamen."
228,RISK-0018,3.0,19910501,,1440000.0,0.0,1440000.0,Critical,,1440000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Commercial banking located in Beijing, Beijing."
229,RISK-0018,3.0,20031201,,600000.0,0.0,600000.0,High,,600000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Commercial banking located in Zhejiang, Jinhua."
230,RISK-0013,7.0,20031201,,10300.0,0.0,10300.0,Low,,10300.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Hubei, Xiaogan."
231,RISK-0014,6.0,,,390000.0,0.0,390000.0,High,,390000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Henan, Xinxiang."
232,RISK-0019,7.0,20000701,,44600.0,0.0,44600.0,Low,,44600.0,Unknown,"Operational risk event: Business disruption and system failures caused by System in Retail banking located in Zhejiang, Ningbo."
233,RISK-0020,7.0,20010201,,270000.0,0.0,270000.0,High,,270000.0,Unknown,"Operational risk event: External fraud caused by System in Retail banking located in Guangdong, Guangzhou."
234,RISK-0019,7.0,20020401,,270000.0,0.0,270000.0,High,,270000.0,Unknown,"Operational risk event: Business disruption and system failures caused by System in Retail banking located in Hunan, Chenzhou."
